bp	wp	player	move	reaction_time	player_id	16
5372952576	2155884608	Black	16	19	397	16
5373018112	2155884608	White	17	1	1	16
5373018112	2156015680	Black	21	20	390	16
5375115264	2156015680	White	24	21	360	16
5375115264	10745950272	Black	3	22	372	16
5375115272	10745950272	White	24	14	70	16
5375115272	10746998848	Black	24	17	134	16
5375115288	10746998848	White	24	5	29	16
5375115288	10746998880	Black	24	3	19	16
5391892504	10746998880	White	8	1	1	16
5391892504	27926868064	Black	8	1	1	16
5391892508	27926868064	White	1	1	1	16
5391892508	27926868066	Black	8	4	5	16
5391894556	27926868066	White	8	1	1	16
5391894556	27926868067	Black	8	1	1	16
5392418844	27926868067	White	27	1	1	16
5392418844	28061085795	Black	8	1	1	16
5392418972	28061085795	White	8	1	1	16
5392418972	28061086051	Black	18	8	147	16
39752157340	28061086051	White	18	7	91	16
39752157340	28094640483	Black	18	6	53	16
39752158364	28094640483	White	9	5	16	16
39752158364	28094640995	Black	18	4	9	16
39752420508	28094640995	White	26	3	8	16
39752420508	28363076451	Black	29	2	3	16
40289291420	28363076451	White	26	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
1077936128	8388608	White	32	8	390	16
1077936128	2155872256	Black	12	23	400	16
1077968896	2155872256	White	14	6	124	16
1077968896	2155880448	Black	5	10	399	16
1077985280	2155880448	White	6	1	1	16
1077985280	10745815040	Black	6	9	78	16
1077985288	10745815040	White	6	1	1	16
1077985288	10745819136	Black	6	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
4299161600	8388608	White	12	9	317	16
4299161600	8392704	Black	14	14	400	16
5372903424	8392704	White	31	3	32	16
5372903424	2155876352	Black	14	16	399	16
5372919808	2155876352	White	6	1	1	16
5372919808	2155876384	Black	6	3	6	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	4294967296	Black	21	12	400	16
1077936128	4294967296	White	21	8	384	16
1077936128	4294983680	Black	12	13	398	16
3225419776	4294983680	White	21	14	346	16
3225419776	4294991872	Black	15	14	398	16
3225423872	4294991872	White	21	6	86	16
3225423872	4303380480	Black	5	12	262	16
3225423904	4303380480	White	3	8	88	16
3225423904	4303380488	Black	33	10	157	16
11815358496	4303380488	White	6	21	385	16
11815358496	4303413256	Black	16	24	399	16
11815424032	4303413256	White	20	11	310	16
11815424032	4303413260	Black	29	22	396	16
11815424048	4303413260	White	28	3	24	16
11815424048	4304461836	Black	29	20	339	16
12083859504	4304461836	White	29	1	1	16
12083859504	4841332748	Black	11	18	377	16
12083859632	4841332748	White	6	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	2097152	Black	14	12	400	16
2151677952	2097152	White	30	8	399	16
2151677952	2105344	Black	5	9	400	16
3225419776	2105344	White	29	3	54	16
3225419776	538976256	Black	5	18	394	16
3225419808	538976256	White	14	8	141	16
3225419808	538976260	Black	32	8	193	16
3225419872	538976260	White	14	1	2	16
3225419872	538976276	Black	14	3	41	16
3226468448	538976276	White	14	1	1	16
3226468448	538976532	Black	14	3	14	16
3226469472	538976532	White	0	1	1	16
3226469472	538976533	Black	14	3	14	16
3226469474	538976533	White	14	1	1	16
3226469474	673194261	Black	14	1	1	16
3494904930	673194261	White	14	1	1	16
3494904930	673456405	Black	14	3	13	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	4194304	Black	13	10	400	16
16448	4194304	White	5	10	394	16
16448	4299161600	Black	15	13	399	16
20544	4299161600	White	13	7	61	16
20544	4299169792	Black	4	16	400	16
1073762368	4299169792	White	4	13	372	16
1073762368	6446653440	Black	4	20	392	16
9663696960	6446653440	White	4	14	212	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
4299161600	8192	White	12	12	376	16
4299161600	12288	Black	14	8	387	16
4299177984	12288	White	30	6	232	16
4299177984	1073754112	Black	23	5	84	16
4301275136	1073754112	White	23	3	59	16
4301275136	1082142720	Black	24	13	400	16
4302323712	1082142720	White	19	1	1	16
4302323712	1082667008	Black	33	13	396	16
4302325760	1082667008	White	34	17	394	16
4302325760	3230150656	Black	24	17	396	16
4839196672	3230150656	White	2	1	1	16
4839196672	3230150660	Black	3	19	394	16
4839196704	3230150660	White	3	18	390	16
4839196704	3230150668	Black	33	4	40	16
13429131296	3230150668	White	34	19	258	16
13429131296	37589889036	Black	1	18	354	16
13445908512	37589889036	White	4	17	159	16
13445908512	37589954572	Black	4	7	74	16
13445908640	37589954572	White	6	3	19	16
13445908640	37589954636	Black	1	14	199	16
30625777824	37589954636	White	4	4	5	16
30625777824	37589954652	Black	1	12	162	16
30625777826	37589954652	White	8	11	261	16
30625777826	37858390108	Black	8	10	127	16
30759995554	37858390108	White	8	9	192	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
2151677952	8388608	White	30	7	400	16
2151677952	8598323200	Black	13	10	376	16
2151686144	8598323200	White	4	1	1	16
2151686144	8598323216	Black	11	9	392	16
2151702528	8598323216	White	12	7	141	16
2151702528	8598327312	Black	30	8	74	16
2152751104	8598327312	White	21	7	220	16
2152751104	8600424464	Black	30	7	94	16
3226492928	8600424464	White	6	1	1	16
3226492928	9137295376	Black	6	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
4299161600	8388608	White	12	9	317	16
4299161600	8392704	Black	14	14	400	16
5372903424	8392704	White	31	3	32	16
5372903424	2155876352	Black	14	16	399	16
5372919808	2155876352	White	6	1	1	16
5372919808	2155909120	Black	6	4	5	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8388608	Black	12	14	400	16
2151677952	8388608	White	30	7	400	16
2151677952	8396800	Black	3	11	400	16
10741612544	8396800	White	32	3	32	16
10741612544	4303364096	Black	14	10	400	16
10741628928	4303364096	White	6	9	163	16
10741628928	4320141312	Black	3	14	400	16
11815370752	4320141312	White	6	1	1	16
11815370752	4320141376	Black	3	20	400	16
11848925184	4320141376	White	21	19	394	16
11848925184	4320141408	Black	29	24	386	16
11848925200	4320141408	White	28	22	369	16
11848925200	4320141664	Black	16	4	33	16
11848925328	4320141664	White	16	21	357	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	1073741824	Black	23	13	400	16
4299161600	1073741824	White	12	9	394	16
4299161600	1073750016	Black	23	17	391	16
4299165696	1073750016	White	2	1	1	16
4299165696	1073750020	Black	23	15	354	16
4301262848	1073750020	White	20	3	59	16
4301262848	1082138628	Black	3	19	399	16
4302311424	1082138628	White	19	1	1	16
4302311424	1082662916	Black	3	14	398	16
6449795072	1082662916	White	33	25	398	16
6449795072	1082662932	Black	3	24	393	16
6449797120	1082662932	White	1	1	1	16
6449797120	1082662934	Black	3	22	395	16
6449797128	1082662934	White	33	21	282	16
6449797128	9672597526	Black	10	20	399	16
6449798152	9672597526	White	9	1	1	16
6449798152	9672598038	Black	29	18	399	16
6449814536	9672598038	White	29	17	376	16
6449814536	9672598166	Black	15	16	296	16
6449880072	9672598166	White	15	15	163	16
6449880072	9672630934	Black	24	14	247	16
6466657288	9672630934	White	8	1	1	16
6466657288	9672630966	Black	8	2	3	16
6466657352	9672630966	White	8	9	27	16
6466657352	26852500150	Black	8	10	30	16
0	0	Black	22	12	400	16
34359738368	0	White	5	9	393	16
34359738368	4194304	Black	5	10	400	16
34359738400	4194304	White	15	11	395	16
34359738400	4194368	Black	14	12	400	16
34359754784	4194368	White	23	5	146	16
34359754784	12582976	Black	15	23	397	16
35433496608	12582976	White	21	11	370	16
35433496608	29360192	Black	25	3	35	16
35467051040	29360192	White	15	1	1	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	32	Black	13	11	400	16
10485760	32	White	22	5	43	16
10485760	16777248	Black	12	11	400	16
10485888	16777248	White	22	12	332	16
10485888	2164260896	Black	13	9	400	16
14680192	2164260896	White	20	1	1	16
14680192	2165309472	Black	30	17	400	16
14680200	2165309472	White	12	11	241	16
14680200	3239051296	Black	13	21	391	16
8604614792	3239051296	White	13	1	1	16
8604614792	3239059488	Black	32	10	353	16
8604614793	3239059488	White	29	23	383	16
8604614793	3775930400	Black	28	4	26	16
8873050249	3775930400	White	32	21	368	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	1073741824	Black	15	11	397	16
20480	1073741824	White	13	4	39	16
20480	1073750016	Black	4	9	400	16
4214784	1073750016	White	32	7	199	16
4214784	1610620928	Black	32	7	93	16
4299182080	1610620928	White	2	1	1	16
4299182080	1610620932	Black	23	5	56	16
6446665728	1610620932	White	23	7	86	16
6446665728	1619009540	Black	4	18	394	16
6447714304	1619009540	White	21	25	395	16
6447714304	1621106692	Black	5	24	388	16
6716149760	1621106692	White	4	5	6	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	2147483648	Black	23	15	400	16
25165824	2147483648	White	22	3	51	16
25165824	2151677952	Black	25	14	400	16
25174016	2151677952	White	33	9	327	16
25174016	10741612544	Black	32	15	400	16
58728448	10741612544	White	26	1	1	16
58728448	10808721408	Black	32	16	400	16
58744832	10808721408	White	12	5	178	16
58744832	15103688704	Black	34	2	27	16
1132486656	15103688704	White	34	7	103	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	2048	Black	22	10	399	16
10485760	2048	White	22	5	58	16
10485760	1050624	Black	24	8	393	16
27262976	1050624	White	22	1	1	16
27262976	5244928	Black	25	8	372	16
60817408	5244928	White	26	1	1	16
60817408	72353792	Black	5	8	378	16
60817412	72353792	White	15	9	367	16
60817412	72361984	Black	12	17	398	16
60821508	72361984	White	3	14	144	16
60821508	2219845632	Black	4	21	365	16
60821524	2219845632	White	3	6	51	16
60821524	2219845640	Black	5	19	355	16
60837908	2219845640	White	34	1	1	16
60837908	19399714824	Black	32	20	283	16
4355805204	19399714824	White	5	1	1	16
4355805204	19399714856	Black	1	18	279	16
4355870740	19399714856	White	15	5	31	16
4355870740	19399715112	Black	15	16	194	16
4355870804	19399715112	White	15	7	23	16
4355870804	19399846184	Black	35	14	270	16
38715609172	19399846184	White	15	13	242	16
38715609172	19400370472	Black	27	12	165	16
38849826900	19400370472	White	28	11	241	16
38849826900	19400371496	Black	28	10	168	16
38849859668	19400371496	White	33	9	29	16
38849859668	27990306088	Black	28	8	74	16
39923601492	27990306088	White	28	7	39	16
39923601492	28258741544	Black	1	6	44	16
39923601494	28258741544	White	0	5	28	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	4096	Black	24	10	398	16
12582912	4096	White	21	4	54	16
12582912	2101248	Black	24	11	390	16
1086324736	2101248	White	31	8	393	16
1086324736	35655680	Black	14	9	292	16
3233808384	35655680	White	29	4	110	16
3233808384	35655696	Black	32	3	55	16
3770679296	35655696	White	32	1	1	16
3770679296	304091152	Black	32	1	1	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	8192	Black	24	10	400	16
12582912	8192	White	21	3	59	16
12582912	2105344	Black	5	30	396	16
549453824	2105344	White	24	22	395	16
549453824	2109440	Black	24	14	397	16
549455872	2109440	White	24	22	392	16
549455872	2109444	Black	30	15	389	16
549472256	2109444	White	24	9	257	16
549472256	2109452	Black	30	6	104	16
1623214080	2109452	White	6	1	1	16
1623214080	2109516	Black	31	4	82	16
1623214112	2109516	White	32	1	1	16
1623214112	4297076812	Black	28	3	23	16
1891649568	4297076812	White	27	1	1	16
1891649568	6444560460	Black	27	1	1	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	4096	Black	23	11	398	16
20971520	4096	White	23	6	47	16
20971520	2101248	Black	14	10	397	16
20979712	2101248	White	4	10	307	16
20979712	1075843072	Black	3	14	368	16
20979720	1075843072	White	23	3	30	16
20979720	3223326720	Black	23	4	42	16
29368328	3223326720	White	25	1	1	16
29368328	11813261312	Black	25	1	1	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	4194304	Black	13	10	400	16
8404992	4194304	White	13	9	395	16
8404992	4299161600	Black	12	9	400	16
8409088	4299161600	White	13	4	37	16
8409088	4299169792	Black	31	12	400	16
8409104	4299169792	White	5	13	390	16
8409104	6446653440	Black	30	23	389	16
1082150928	6446653440	White	3	8	155	16
1082150928	6448750592	Black	20	19	388	16
1082675216	6448750592	White	28	11	263	16
1082675216	23628619776	Black	33	24	383	16
9672609808	23628619776	White	28	13	146	16
9672609808	23628619808	Black	29	22	391	16
10209480720	23628619808	White	28	3	22	16
10209480720	23897055264	Black	11	20	390	16
10209480722	23897055264	White	10	19	299	16
10209480722	23897120800	Black	3	18	366	16
10209480726	23897120800	White	3	1	1	16
10209480726	23897120808	Black	24	16	274	16
10209482774	23897120808	White	20	1	1	16
10209482774	23898169384	Black	10	14	196	16
10209483286	23898169384	White	10	1	1	16
10209483286	23898170408	Black	24	12	140	16
10243037718	23898170408	White	24	11	75	16
10243037718	23898170664	Black	24	10	36	16
10259814934	23898170664	White	26	1	1	16
10259814934	23965279528	Black	0	8	34	16
10260077078	23965279528	White	0	7	42	16
10260077078	23965279592	Black	7	6	15	16
10260077206	23965279592	White	0	5	24	16
10260077206	23965410664	Black	35	4	8	16
44619815574	23965410664	White	0	3	7	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	8388608	Black	12	13	400	16
24576	8388608	White	12	3	69	16
24576	12582912	Black	15	5	102	16
28672	12582912	White	11	1	1	16
28672	12615680	Black	11	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	4194304	Black	12	11	400	16
16785408	4194304	White	32	15	400	16
16785408	6291456	Black	23	13	400	16
17833984	6291456	White	4	10	384	16
17833984	1080033280	Black	4	18	400	16
17838080	1080033280	White	14	9	89	16
17838080	1080049664	Black	6	11	400	16
17838144	1080049664	White	11	11	239	16
17838144	3227533312	Black	11	11	171	16
17840192	3227533312	White	10	1	1	16
17840192	3227534336	Black	29	9	138	16
8607774784	3227534336	White	15	1	1	16
8607774784	3227567104	Black	29	17	144	16
8607774800	3227567104	White	28	1	1	16
8607774800	3496002560	Black	29	12	80	16
9144645712	3496002560	White	2	1	1	16
9144645712	3496002564	Black	5	10	63	16
9144645720	3496002564	White	5	1	1	16
9144645720	3496002596	Black	23	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	2097152	Black	14	16	397	16
4202496	2097152	White	12	9	393	16
4202496	2149580800	Black	14	15	400	16
4204544	2149580800	White	12	3	32	16
4204544	2149584896	Black	30	11	400	16
4204560	2149584896	White	2	20	398	16
4204560	3223326720	Black	3	6	93	16
4204568	3223326720	White	2	8	142	16
4204568	11813261312	Black	32	24	395	16
4728856	11813261312	White	27	1	1	16
4728856	11947479040	Black	32	23	395	16
273164312	11947479040	White	32	18	231	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	256	Black	13	13	400	16
16448	256	White	22	8	380	16
16448	4194560	Black	15	9	346	16
81984	4194560	White	15	3	32	16
81984	71303424	Black	15	4	33	16
114752	71303424	White	13	1	1	16
114752	71434496	Black	13	4	5	16
0	0	Black	22	12	400	16
134217728	0	White	29	9	399	16
134217728	524288	Black	22	10	400	16
134479872	524288	White	9	13	396	16
134479872	524289	Black	13	11	400	16
402915328	524289	White	29	13	399	16
402915328	1074266113	Black	22	11	400	16
403963904	1074266113	White	13	11	400	16
403963904	1074270209	Black	29	15	396	16
406061056	1074270209	White	22	13	399	16
406061056	1082658817	Black	13	10	399	16
942931968	1082658817	White	31	25	337	16
942931968	1082658849	Black	32	15	391	16
942934016	1082658849	White	2	1	1	16
942934016	1082658853	Black	1	12	331	16
3090417664	1082658853	White	1	1	1	16
3090417664	1082658855	Black	3	10	122	16
3090434048	1082658855	White	3	19	340	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
20971520	8192	White	23	3	36	16
20971520	8396800	Black	14	10	400	16
20971528	8396800	White	14	9	361	16
20971528	10493952	Black	5	12	400	16
20971560	10493952	White	4	6	71	16
20971560	10493968	Black	15	11	398	16
20971624	10493968	White	14	12	181	16
20971624	10494096	Black	15	19	400	16
1094713448	10494096	White	14	1	1	16
1094713448	10510480	Black	15	19	400	16
1094746216	10510480	White	33	1	1	16
1094746216	8600445072	Black	31	17	400	16
1228963944	8600445072	White	29	21	383	16
1228963944	8633999504	Black	11	20	330	16
1228963945	8633999504	White	29	9	107	16
1228963945	25813868688	Black	16	4	36	16
1497399401	25813868688	White	29	1	2	16
0	0	Black	22	12	400	16
1024	0	White	11	12	400	16
1024	1048576	Black	22	11	400	16
525312	1048576	White	29	10	399	16
525312	1048578	Black	13	11	400	16
527360	1048578	White	12	5	118	16
527360	1048586	Black	12	4	39	16
0	0	Black	22	12	400	16
32768	0	White	14	11	390	16
32768	16777216	Black	14	16	400	16
2147516416	16777216	White	23	8	394	16
2147516416	4311744512	Black	23	19	399	16
2147516672	4311744512	White	23	15	334	16
2147516672	4311810048	Black	7	20	397	16
36507255040	4311810048	White	22	18	377	16
36507255040	4320198656	Black	22	15	382	16
36540809472	4320198656	White	5	1	1	16
36540809472	4320198688	Black	14	10	246	16
36540825856	4320198688	White	13	25	372	16
36540825856	4320206880	Black	22	8	169	16
36540825864	4320206880	White	22	21	389	16
36540825864	4324401184	Black	21	20	393	16
36542923016	4324401184	White	1	5	45	16
36542923016	4324405280	Black	2	20	384	16
36542925064	4324405280	White	1	1	1	16
0	0	Black	22	12	400	16
32768	0	White	14	11	390	16
32768	8388608	Black	14	11	400	16
49152	8388608	White	13	3	67	16
49152	8396800	Black	3	12	400	16
8589983744	8396800	White	24	9	246	16
8589983744	25174016	Black	25	13	398	16
8594178048	25174016	White	17	15	377	16
8594178048	25174080	Black	32	17	400	16
8627732480	25174080	White	17	7	100	16
8627732480	34384912448	Black	3	15	400	16
12922699776	34384912448	White	16	5	91	16
12922699776	36532396096	Black	21	17	400	16
12922765312	36532396096	White	17	1	1	16
12922765312	36532527168	Black	7	22	397	16
12922769408	36532527168	White	2	1	1	16
12922769408	36532527172	Black	21	20	390	16
30102638592	36532527172	White	7	1	1	16
30102638592	36532527300	Black	5	18	365	16
30104735744	36532527300	White	30	17	243	16
30104735744	36532527308	Black	20	15	251	16
30104736000	36532527308	White	20	15	122	16
30104736000	36532527324	Black	5	2	15	16
30104736032	36532527324	White	1	13	202	16
0	0	Black	22	12	400	16
32768	0	White	14	11	390	16
32768	16777216	Black	14	16	400	16
36864	16777216	White	13	12	400	16
36864	16793600	Black	4	19	400	16
36880	16793600	White	20	8	387	16
36880	17842176	Black	5	11	400	16
36884	17842176	White	3	5	130	16
36884	17842184	Black	22	20	400	16
4231188	17842184	White	32	1	1	16
4231188	4312809480	Black	31	21	399	16
2151714836	4312809480	White	13	1	1	16
2151714836	4312817672	Black	23	23	400	16
2160103444	4312817672	White	7	1	1	16
2160103444	4314914824	Black	7	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	4096	Black	23	16	400	16
4202496	4096	White	31	15	394	16
4202496	4112	Black	23	15	400	16
4202504	4112	White	23	6	105	16
4202504	1052688	Black	28	19	400	16
272637960	1052688	White	23	5	58	16
272637960	1069072	Black	23	5	68	16
289415176	1069072	White	23	3	28	16
289415176	9457680	Black	32	20	400	16
289415208	9457680	White	29	5	74	16
289415208	11554832	Black	30	24	396	16
289939496	11554832	White	30	23	397	16
